Date,Device,Vehicle,Spend
2021-03-29,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-03-30,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-03-31,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-01,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-02,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-03,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-04,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-05,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-06,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-07,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-08,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-09,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-10,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-11,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-12,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-13,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-14,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-15,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-16,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-17,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-18,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-19,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-20,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-21,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-22,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-23,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-24,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-04-25,Vizio,Vizio Homescreen Hero Devil in Disguise ACR,763.89
2021-06-28,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-06-29,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-06-30,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-01,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-02,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-03,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-04,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-05,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-06,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-07,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-08,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-09,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-10,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-11,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-12,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-13,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-14,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-15,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-16,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-17,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-18,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-19,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-20,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-21,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-22,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-23,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-24,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-07-25,Amazon Fire,Fire TV 100% SOV In Line Banner,21035.71
2021-06-28,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-06-29,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-06-30,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-01,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-02,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-03,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-04,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-05,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-06,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-07,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-08,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-09,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-10,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-11,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-12,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-13,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-14,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-15,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-16,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-17,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-18,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-19,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-20,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-21,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-22,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-23,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-24,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-07-25,Amazon Fire,Fire TV 25% SOV Featured Rotator,7542.86
2021-06-28,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-06-29,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-06-30,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-01,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-02,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-03,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-04,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-05,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-06,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-07,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-08,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-09,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-10,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-11,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-12,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-13,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-14,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-15,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-16,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-17,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-18,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-19,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-20,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-21,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-22,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-23,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-24,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-07-25,Amazon Fire,Fire TV 50% SOV In Line Banner,10535.71
2021-06-28,LG,LG Native Display RON,3571.43
2021-06-29,LG,LG Native Display RON,3571.43
2021-06-30,LG,LG Native Display RON,3571.43
2021-07-01,LG,LG Native Display RON,3571.43
2021-07-02,LG,LG Native Display RON,3571.43
2021-07-03,LG,LG Native Display RON,3571.43
2021-07-04,LG,LG Native Display RON,3571.43
2021-07-05,LG,LG Native Display RON,3571.43
2021-07-06,LG,LG Native Display RON,3571.43
2021-07-07,LG,LG Native Display RON,3571.43
2021-07-08,LG,LG Native Display RON,3571.43
2021-07-09,LG,LG Native Display RON,3571.43
2021-07-10,LG,LG Native Display RON,3571.43
2021-07-11,LG,LG Native Display RON,3571.43
2021-07-12,LG,LG Native Display RON,3571.43
2021-07-13,LG,LG Native Display RON,3571.43
2021-07-14,LG,LG Native Display RON,3571.43
2021-07-15,LG,LG Native Display RON,3571.43
2021-07-16,LG,LG Native Display RON,3571.43
2021-07-17,LG,LG Native Display RON,3571.43
2021-07-18,LG,LG Native Display RON,3571.43
2021-07-19,LG,LG Native Display RON,3571.43
2021-07-20,LG,LG Native Display RON,3571.43
2021-07-21,LG,LG Native Display RON,3571.43
2021-07-22,LG,LG Native Display RON,3571.43
2021-07-23,LG,LG Native Display RON,3571.43
2021-07-24,LG,LG Native Display RON,3571.43
2021-07-25,LG,LG Native Display RON,3571.43
2021-06-28,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-06-29,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-06-30,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-01,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-02,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-03,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-04,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-05,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-06,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-07,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-08,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-09,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-10,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-11,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-12,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-13,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-14,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-15,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-16,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-17,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-18,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-19,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-20,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-21,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-22,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-23,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-24,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-07-25,Roku,Roku 2HR Primetime Roadblock,85714.29
2021-06-28,Roku,Roku Native Display RON,5357.14
2021-06-29,Roku,Roku Native Display RON,5357.14
2021-06-30,Roku,Roku Native Display RON,5357.14
2021-07-01,Roku,Roku Native Display RON,5357.14
2021-07-02,Roku,Roku Native Display RON,5357.14
2021-07-03,Roku,Roku Native Display RON,5357.14
2021-07-04,Roku,Roku Native Display RON,5357.14
2021-07-05,Roku,Roku Native Display RON,5357.14
2021-07-06,Roku,Roku Native Display RON,5357.14
2021-07-07,Roku,Roku Native Display RON,5357.14
2021-07-08,Roku,Roku Native Display RON,5357.14
2021-07-09,Roku,Roku Native Display RON,5357.14
2021-07-10,Roku,Roku Native Display RON,5357.14
2021-07-11,Roku,Roku Native Display RON,5357.14
2021-07-12,Roku,Roku Native Display RON,5357.14
2021-07-13,Roku,Roku Native Display RON,5357.14
2021-07-14,Roku,Roku Native Display RON,5357.14
2021-07-15,Roku,Roku Native Display RON,5357.14
2021-07-16,Roku,Roku Native Display RON,5357.14
2021-07-17,Roku,Roku Native Display RON,5357.14
2021-07-18,Roku,Roku Native Display RON,5357.14
2021-07-19,Roku,Roku Native Display RON,5357.14
2021-07-20,Roku,Roku Native Display RON,5357.14
2021-07-21,Roku,Roku Native Display RON,5357.14
2021-07-22,Roku,Roku Native Display RON,5357.14
2021-07-23,Roku,Roku Native Display RON,5357.14
2021-07-24,Roku,Roku Native Display RON,5357.14
2021-07-25,Roku,Roku Native Display RON,5357.14
2021-06-28,Roku,Roku Spotlight Ad,35714.29
2021-06-29,Roku,Roku Spotlight Ad,35714.29
2021-06-30,Roku,Roku Spotlight Ad,35714.29
2021-07-01,Roku,Roku Spotlight Ad,35714.29
2021-07-02,Roku,Roku Spotlight Ad,35714.29
2021-07-03,Roku,Roku Spotlight Ad,35714.29
2021-07-04,Roku,Roku Spotlight Ad,35714.29
2021-07-05,Roku,Roku Spotlight Ad,35714.29
2021-07-06,Roku,Roku Spotlight Ad,35714.29
2021-07-07,Roku,Roku Spotlight Ad,35714.29
2021-07-08,Roku,Roku Spotlight Ad,35714.29
2021-07-09,Roku,Roku Spotlight Ad,35714.29
2021-07-10,Roku,Roku Spotlight Ad,35714.29
2021-07-11,Roku,Roku Spotlight Ad,35714.29
2021-07-12,Roku,Roku Spotlight Ad,35714.29
2021-07-13,Roku,Roku Spotlight Ad,35714.29
2021-07-14,Roku,Roku Spotlight Ad,35714.29
2021-07-15,Roku,Roku Spotlight Ad,35714.29
2021-07-16,Roku,Roku Spotlight Ad,35714.29
2021-07-17,Roku,Roku Spotlight Ad,35714.29
2021-07-18,Roku,Roku Spotlight Ad,35714.29
2021-07-19,Roku,Roku Spotlight Ad,35714.29
2021-07-20,Roku,Roku Spotlight Ad,35714.29
2021-07-21,Roku,Roku Spotlight Ad,35714.29
2021-07-22,Roku,Roku Spotlight Ad,35714.29
2021-07-23,Roku,Roku Spotlight Ad,35714.29
2021-07-24,Roku,Roku Spotlight Ad,35714.29
2021-07-25,Roku,Roku Spotlight Ad,35714.29
2021-06-28,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-06-29,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-06-30,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-01,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-02,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-03,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-04,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-05,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-06,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-07,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-08,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-09,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-10,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-11,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-12,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-13,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-14,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-15,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-16,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-17,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-18,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-19,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-20,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-21,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-22,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-23,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-24,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-07-25,Samsung,Samsung Native 1st Screen 7/15 RB (9PM-12AM),3729.0
2021-06-28,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-06-29,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-06-30,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-01,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-02,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-03,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-04,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-05,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-06,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-07,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-08,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-09,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-10,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-11,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-12,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-13,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-14,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-15,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-16,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-17,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-18,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-19,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-20,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-21,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-22,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-23,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-24,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-07-25,Samsung,Samsung Native 1st Screen 7/18 RB (12AM-6PM),11921.5
2021-06-28,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-06-29,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-06-30,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-01,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-02,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-03,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-04,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-05,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-06,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-07,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-08,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-09,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-10,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-11,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-12,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-13,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-14,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-15,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-16,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-17,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-18,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-19,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-20,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-21,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-22,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-23,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-24,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-07-25,Vizio,Vizio Homescreen & Discover RON,1785.71
2021-05-31,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-01,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-02,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-03,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-04,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-05,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-06,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-07,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-08,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-09,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-10,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-11,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-12,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-13,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-14,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-15,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-16,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-17,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-18,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-19,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-20,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-21,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-22,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-23,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-24,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-25,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-26,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-27,LG,LG Native Display True Crime & Doc ACR,1388.89
2021-06-28,LG,LG Native Display True Crime & Doc ACR,2182.54
2021-06-29,LG,LG Native Display True Crime & Doc ACR,2182.54
2021-06-30,LG,LG Native Display True Crime & Doc ACR,2182.54
2021-07-01,LG,LG Native Display True Crime & Doc ACR,2182.54
2021-07-02,LG,LG Native Display True Crime & Doc ACR,2182.54
